Index,PlayerName,Nation,position,Squad,Competition,Age,BirthYear,Full 90s Played,Goals Scored,Total Shots,Shots on Target,Shots on Target%,Shots Per90,Shots on Target P90,Goals Per Shot,G/SOT,Average shot Distance,Shots from free kicks,Penalties created,Penalties attempted,xG,npxg,npxG/Sh,G-xG,npG-npxG
1849,Gorka Rivera Alonso,ESP,DF,Getafe,La Liga,19-137,2004,0.0,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1850,Sergi Roberto,ESP,"DF,FW",Barcelona,La Liga,31-312,1992,2.1,1,1,1,100.0,0.47,0.47,1.00,1.00,4.7,0,0,0,0.6,0.6,0.65,+0.4,+0.4
1851,Lucas Robertone,ARG,MF,Almería,La Liga,26-273,1997,10.2,0,21,7,33.3,2.06,0.69,0.00,0.00,27.1,2,0,0,0.5,0.5,0.02,-0.5,-0.5
1852,Connor Roberts,WAL,DF,Burnley,Premier League,28-084,1995,8.3,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1853,Andrew Robertson,SCO,DF,Liverpool,Premier League,29-280,1994,8.0,1,2,2,100.0,0.25,0.25,0.50,0.50,8.2,0,0,0,0.5,0.5,0.23,+0.5,+0.5
1854,Antonee Robinson,USA,DF,Fulham,Premier League,26-130,1997,14.6,0,5,1,20.0,0.34,0.07,0.00,0.00,25.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1855,Jack Robinson,ENG,DF,Sheffield Utd,Premier League,30-106,1993,15.5,0,5,0,0.0,0.32,0.00,0.00,0.00,13.8,0,0,0,0.5,0.5,0.10,-0.5,-0.5
1856,Marc Roca,ESP,MF,Betis,La Liga,27-020,1996,13.1,2,12,5,41.7,0.92,0.38,0.17,0.40,21.8,0,0,0,0.9,0.9,0.08,+1.1,+1.1
1857,Sebastian Rode,GER,MF,Eint Frankfurt,Bundesliga,33-066,1990,0.3,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1858,Rodri,ESP,MF,Manchester City,Premier League,27-177,1996,12.1,3,25,11,44.0,2.06,0.91,0.12,0.27,21.1,0,0,0,1.6,1.6,0.06,+1.4,+1.4
1859,Rodri,ESP,FW,Betis,La Liga,23-214,2000,5.8,0,10,3,30.0,1.72,0.52,0.00,0.00,16.1,0,0,0,0.8,0.8,0.08,-0.8,-0.8
1860,Óscar Rodríguez Arnaiz,ESP,"MF,FW",Getafe,La Liga,25-171,1998,3.3,0,6,1,16.7,1.83,0.31,0.00,0.00,30.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1861,Dani Rodríguez,ESP,MF,Mallorca,La Liga,35-193,1988,13.0,1,18,3,16.7,1.38,0.23,0.06,0.33,19.5,0,0,0,0.9,0.9,0.05,+0.1,+0.1
1862,Guido Rodríguez,ARG,MF,Betis,La Liga,29-248,1994,11.9,1,11,4,36.4,0.92,0.33,0.09,0.25,23.7,0,0,0,0.3,0.3,0.03,+0.7,+0.7
1863,Jay Rodriguez,ENG,FW,Burnley,Premier League,34-140,1989,7.0,2,15,6,40.0,2.14,0.86,0.07,0.17,13.7,0,1,1,2.8,2.0,0.14,-0.8,-1.0
1864,Kirian Rodríguez,ESP,MF,Las Palmas,La Liga,27-286,1996,14.7,3,16,6,37.5,1.09,0.41,0.19,0.50,27.7,0,0,0,0.6,0.6,0.03,+2.4,+2.4
1865,Miguel Rodríguez,ESP,"MF,FW",Celta Vigo,La Liga,20-231,2003,0.8,0,2,0,0.0,2.57,0.00,0.00,0.00,28.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1866,Ricardo Rodríguez,SUI,DF,Torino,Serie A,31-113,1992,13.9,0,4,0,0.0,0.29,0.00,0.00,0.00,29.4,1,0,0,0.1,0.1,0.03,-0.1,-0.1
1867,Rodrygo,BRA,FW,Real Madrid,La Liga,22-341,2001,12.7,6,47,15,31.9,3.71,1.18,0.13,0.40,15.0,1,0,1,6.1,5.3,0.11,-0.1,+0.7
1868,Mads Roerslev,DEN,DF,Brentford,Premier League,24-175,1999,5.8,0,2,0,0.0,0.35,0.00,0.00,0.00,24.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1869,Rogério,BRA,"DF,MF",Wolfsburg,Bundesliga,25-337,1998,5.3,1,2,1,50.0,0.37,0.19,0.50,1.00,9.9,0,0,0,0.3,0.3,0.13,+0.7,+0.7
1870,Merlin Röhl,GER,"MF,FW",Freiburg,Bundesliga,21-164,2002,6.8,1,8,3,37.5,1.18,0.44,0.13,0.33,16.1,0,0,0,0.5,0.5,0.07,+0.5,+0.5
1871,Alessio Romagnoli,ITA,DF,Lazio,Serie A,28-338,1995,12.0,0,4,3,75.0,0.33,0.25,0.00,0.00,11.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2
1872,Simone Romagnoli,ITA,DF,Frosinone,Serie A,33-310,1990,11.4,1,4,1,25.0,0.35,0.09,0.25,1.00,11.0,0,0,0,0.2,0.2,0.06,+0.8,+0.8
1873,Carlos Romero,ESP,DF,Villarreal,La Liga,22-048,2001,1.9,0,1,0,0.0,0.53,0.00,0.00,0.00,11.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1874,Cristian Romero,ARG,DF,Tottenham,Premier League,25-233,1998,12.5,3,10,3,30.0,0.80,0.24,0.30,1.00,12.0,0,0,0,1.2,1.2,0.12,+1.8,+1.8
1875,Luka Romero,ARG,"FW,MF",Milan,Serie A,19-028,2004,1.0,0,1,0,0.0,1.02,0.00,0.00,0.00,9.5,0,0,0,0.1,0.1,0.09,-0.1,-0.1
1876,Oriol Romeu,ESP,MF,Barcelona,La Liga,32-083,1991,7.0,0,9,2,22.2,1.28,0.29,0.00,0.00,25.0,0,0,0,0.6,0.6,0.07,-0.6,-0.6
1877,Valentin Rongier,FRA,MF,Marseille,Ligue 1,29-009,1994,9.5,0,10,3,30.0,1.06,0.32,0.00,0.00,19.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6
1878,Frank Ronstadt,GER,DF,Darmstadt 98,Bundesliga,26-148,1997,0.2,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1879,Marten de Roon,NED,"MF,DF",Atalanta,Serie A,32-262,1991,14.0,0,6,2,33.3,0.43,0.14,0.00,0.00,26.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1880,Unai Ropero,ESP,MF,Alavés,La Liga,22-026,2001,0.1,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1881,Pablo Rosario,NED,"DF,MF",Nice,Ligue 1,26-343,1997,8.3,0,3,1,33.3,0.36,0.12,0.00,0.00,18.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1882,Joe Rothwell,ENG,MF,Bournemouth,Premier League,28-339,1995,4.1,0,2,0,0.0,0.49,0.00,0.00,0.00,22.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1883,Anthony Rouault,FRA,DF,Stuttgart,Bundesliga,22-201,2001,4.5,0,2,1,50.0,0.44,0.22,0.00,0.00,24.2,0,0,0,0.0,0.0,0.02,0.0,0.0
1884,Jérôme Roussillon,FRA,DF,Union Berlin,Bundesliga,30-344,1993,3.6,0,2,1,50.0,0.56,0.28,0.00,0.00,20.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1885,Nicolò Rovella,ITA,MF,Lazio,Serie A,22-012,2001,7.2,0,3,0,0.0,0.42,0.00,0.00,0.00,32.2,1,0,0,0.1,0.1,0.04,-0.1,-0.1
1886,Amir Rrahmani,KVX,DF,Napoli,Serie A,29-295,1994,9.5,0,8,1,12.5,0.84,0.11,0.00,0.00,13.4,0,0,0,0.5,0.5,0.07,-0.5,-0.5
1887,Ruan,BRA,DF,Sassuolo,Serie A,24-192,1999,7.9,0,3,1,33.3,0.38,0.13,0.00,0.00,8.4,0,0,0,0.4,0.4,0.13,-0.4,-0.4
1888,Pelly Ruddock Mpanzu,COD,MF,Luton Town,Premier League,30-152,1993,8.0,0,9,0,0.0,1.13,0.00,0.00,0.00,22.2,0,0,0,0.5,0.5,0.05,-0.5,-0.5
1889,Antonio Rüdiger,GER,DF,Real Madrid,La Liga,30-288,1993,14.5,0,9,0,0.0,0.62,0.00,0.00,0.00,23.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3
1890,Fabian Rüdlin,GER,MF,Freiburg,Bundesliga,26-337,1997,0.1,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1891,Daniele Rugani,ITA,DF,Juventus,Serie A,29-140,1994,5.8,1,3,1,33.3,0.51,0.17,0.33,1.00,5.6,0,0,0,1.0,1.0,0.60,0.0,0.0
1892,Matteo Ruggeri,ITA,"DF,MF",Atalanta,Serie A,21-158,2002,12.7,0,6,3,50.0,0.47,0.24,0.00,0.00,18.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3
1893,Mário Rui,POR,DF,Napoli,Serie A,32-203,1991,3.9,0,3,1,33.3,0.77,0.26,0.00,0.00,25.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1894,Aitor Ruibal,ESP,"DF,FW",Betis,La Liga,27-269,1996,4.4,1,4,1,25.0,0.91,0.23,0.25,1.00,18.5,0,0,0,0.3,0.3,0.08,+0.7,+0.7
1895,Fabián Ruiz Peña,ESP,MF,Paris S-G,Ligue 1,27-257,1996,6.7,1,9,4,44.4,1.35,0.60,0.11,0.25,21.7,0,0,0,1.2,1.2,0.13,-0.2,-0.2
1896,Sergio Ruiz,ESP,MF,Granada,La Liga,29-000,1994,9.0,0,3,0,0.0,0.33,0.00,0.00,0.00,18.1,0,0,0,0.3,0.3,0.10,-0.3,-0.3
1897,Julian Ryerson,NOR,DF,Dortmund,Bundesliga,26-029,1997,9.9,3,10,4,40.0,1.01,0.40,0.30,0.75,20.5,0,0,0,1.0,1.0,0.10,+2.0,+2.0
1898,Frederik Rønnow,DEN,GK,Union Berlin,Bundesliga,31-134,1992,13.0,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1899,José Sá,POR,GK,Wolves,Premier League,30-333,1993,14.2,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1900,Youssouf Sabaly,SEN,DF,Betis,La Liga,30-286,1993,3.0,0,1,0,0.0,0.33,0.00,0.00,0.00,29.2,0,0,0,0.0,0.0,0.01,0.0,0.0
1901,Emmanuel Sabbi,USA,"MF,FW",Le Havre,Ligue 1,25-357,1997,3.4,0,5,3,60.0,1.49,0.89,0.00,0.00,13.5,0,0,0,0.7,0.7,0.14,-0.7,-0.7
1902,Stefano Sabelli,ITA,DF,Genoa,Serie A,30-337,1993,12.7,0,6,2,33.3,0.47,0.16,0.00,0.00,18.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1903,Marcel Sabitzer,AUT,MF,Dortmund,Bundesliga,29-274,1994,8.3,2,14,4,28.6,1.68,0.48,0.14,0.50,21.4,2,0,0,1.4,1.4,0.10,+0.6,+0.6
1904,Falaye Sacko,MLI,DF,Montpellier,Ligue 1,28-229,1995,13.6,0,1,0,0.0,0.07,0.00,0.00,0.00,27.4,0,0,0,0.0,0.0,0.02,0.0,0.0
1905,Umar Sadiq,NGA,FW,Real Sociedad,La Liga,26-317,1997,5.7,2,25,7,28.0,4.35,1.22,0.08,0.29,15.5,0,0,0,2.5,2.5,0.11,-0.5,-0.5
1906,Alexis Saelemaekers,BEL,FW,Bologna,Serie A,24-172,1999,6.8,0,6,1,16.7,0.88,0.15,0.00,0.00,16.9,1,0,0,0.6,0.6,0.10,-0.6,-0.6
1907,Wesley Saïd,FRA,"FW,MF",Lens,Ligue 1,28-241,1995,4.0,3,23,10,43.5,5.80,2.52,0.13,0.30,12.5,0,0,0,3.2,3.2,0.14,-0.2,-0.2
1908,Théo Sainte-Luce,FRA,DF,Montpellier,Ligue 1,25-057,1998,3.5,0,2,0,0.0,0.56,0.00,0.00,0.00,18.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1909,Bukayo Saka,ENG,FW,Arsenal,Premier League,22-102,2001,14.5,5,29,12,41.4,2.00,0.83,0.10,0.25,16.2,0,2,2,5.0,3.4,0.12,0.0,-0.4
1910,Mamadou Sakho,FRA,DF,Montpellier,Ligue 1,33-306,1990,0.1,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1911,Ibrahim Salah,MAR,"FW,MF",Rennes,Ligue 1,22-108,2001,2.8,3,11,8,72.7,3.91,2.85,0.27,0.38,19.0,0,0,0,1.4,1.4,0.12,+1.6,+1.6
1912,Mohamed Salah,EGY,FW,Liverpool,Premier League,31-184,1992,15.3,11,43,16,37.2,2.81,1.04,0.19,0.50,16.5,1,3,4,10.6,7.3,0.17,+0.4,+0.7
1913,Amine Salama,FRA,"FW,MF",Reims,Ligue 1,23-151,2000,2.2,0,5,1,20.0,2.28,0.46,0.00,0.00,11.8,0,0,0,0.7,0.7,0.14,-0.7,-0.7
1914,Kike Salas,ESP,DF,Sevilla,La Liga,21-237,2002,2.2,2,3,2,66.7,1.38,0.92,0.67,1.00,12.3,0,0,0,0.2,0.2,0.07,+1.8,+1.8
1915,William Saliba,FRA,DF,Arsenal,Premier League,22-267,2001,16.0,1,5,1,20.0,0.31,0.06,0.20,1.00,15.0,0,0,0,1.0,1.0,0.21,0.0,0.0
1916,Mohammed Salisu,GHA,DF,Monaco,Ligue 1,24-243,1999,2.0,0,2,1,50.0,1.00,0.50,0.00,0.00,17.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1917,Roland Sallai,HUN,"FW,DF",Freiburg,Bundesliga,26-208,1997,7.2,1,19,8,42.1,2.63,1.11,0.05,0.13,16.7,0,0,0,2.1,2.1,0.11,-1.1,-1.1
1918,Yoann Salmier,GUF,DF,Le Havre,Ligue 1,31-025,1992,11.1,1,7,3,42.9,0.63,0.27,0.14,0.33,14.8,0,0,0,0.9,0.9,0.14,+0.1,+0.1
1919,Salvi,ESP,MF,Rayo Vallecano,La Liga,32-261,1991,0.3,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1920,Lazar Samardzic,SRB,MF,Udinese,Serie A,21-295,2002,11.8,2,28,9,32.1,2.37,0.76,0.07,0.22,23.6,7,0,0,1.5,1.5,0.05,+0.5,+0.5
1921,Diadie Samassékou,MLI,MF,Hoffenheim,Bundesliga,27-339,1996,0.0,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1922,Mama Samba Baldé,GNB,"FW,MF",Lyon,Ligue 1,28-040,1995,4.4,0,13,6,46.2,2.93,1.35,0.00,0.00,15.1,0,0,0,2.2,2.2,0.17,-2.2,-2.2
1923,Brice Samba,FRA,GK,Lens,Ligue 1,29-235,1994,15.0,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1924,Albert Sambi Lokonga,BEL,MF,Luton Town,Premier League,24-055,1999,1.6,0,2,1,50.0,1.22,0.61,0.00,0.00,24.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1925,Junior Sambia,FRA,"DF,MF",Salernitana,Serie A,27-100,1996,0.6,0,2,1,50.0,3.10,1.55,0.00,0.00,31.5,1,0,0,0.1,0.1,0.03,-0.1,-0.1
1926,Fede San Emeterio,ESP,MF,Cádiz,La Liga,26-275,1997,1.5,1,1,1,100.0,0.65,0.65,1.00,1.00,5.0,0,0,0,0.1,0.1,0.06,+0.9,+0.9
1927,Antonio Sanabria,PAR,"FW,MF",Torino,Serie A,27-287,1996,8.3,2,14,5,35.7,1.68,0.60,0.07,0.20,13.6,0,1,1,3.2,2.4,0.17,-1.2,-1.4
1928,Marciano Sanca,GNB,"FW,MF",Almería,La Liga,19-288,2004,0.5,0,1,0,0.0,2.09,0.00,0.00,0.00,22.7,0,0,0,0.0,0.0,0.03,0.0,0.0
1929,Oihan Sancet,ESP,MF,Athletic Club,La Liga,23-235,2000,11.6,3,26,7,26.9,2.25,0.61,0.12,0.43,15.2,0,0,0,3.2,3.2,0.12,-0.2,-0.2
1930,Renato Sanches,POR,MF,Roma,Serie A,26-120,1997,1.1,1,2,1,50.0,1.78,0.89,0.50,1.00,19.1,0,0,0,0.1,0.1,0.04,+0.9,+0.9
1931,Ricard Sánchez ,ESP,DF,Granada,La Liga,23-297,2000,12.2,2,4,3,75.0,0.33,0.25,0.50,0.67,17.0,0,0,0,0.2,0.2,0.06,+1.8,+1.8
1932,Alexis Sánchez,CHI,FW,Inter,Serie A,34-362,1988,1.4,0,3,0,0.0,2.11,0.00,0.00,0.00,13.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3
1933,Antonio Sánchez,ESP,MF,Mallorca,La Liga,26-349,1997,5.8,1,9,5,55.6,1.56,0.87,0.11,0.20,22.0,0,0,0,1.1,1.1,0.13,-0.1,-0.1
1934,Davinson Sánchez,COL,DF,Tottenham,Premier League,27-187,1996,0.9,0,1,0,0.0,1.17,0.00,0.00,0.00,8.6,0,0,0,0.1,0.1,0.12,-0.1,-0.1
1935,Juanlu Sánchez,ESP,DF,Sevilla,La Liga,20-123,2003,6.0,0,7,1,14.3,1.16,0.17,0.00,0.00,23.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3
1936,Manu Sánchez,ESP,DF,Celta Vigo,La Liga,23-114,2000,10.5,0,4,0,0.0,0.38,0.00,0.00,0.00,21.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1937,Robert Sánchez,ESP,GK,Chelsea,Premier League,26-028,1997,15.9,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1938,Jadon Sancho,ENG,"FW,MF",Manchester Utd,Premier League,23-266,2000,0.9,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1939,Alex Sandro,BRA,DF,Juventus,Serie A,32-324,1991,3.1,0,2,0,0.0,0.64,0.00,0.00,0.00,9.8,0,0,0,0.0,0.0,0.02,0.0,0.0
1940,Ibou Sané,SEN,FW,Metz,Ligue 1,18-263,2005,0.3,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1941,Leroy Sané,GER,FW,Bayern Munich,Bundesliga,27-339,1996,12.6,8,38,17,44.7,3.02,1.35,0.21,0.47,16.1,2,0,0,8.0,8.0,0.21,0.0,0.0
1942,Sadibou Sané,SEN,DF,Metz,Ligue 1,19-189,2004,0.5,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1943,Arouna Sangante,SEN,DF,Le Havre,Ligue 1,21-248,2002,13.0,0,5,0,0.0,0.39,0.00,0.00,0.00,18.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1944,Ibrahim Sangaré,CIV,MF,Nott'ham Forest,Premier League,26-014,1997,8.3,0,6,0,0.0,0.72,0.00,0.00,0.00,16.0,0,0,0,0.6,0.6,0.10,-0.6,-0.6
1945,Morgan Sanson,FRA,MF,Nice,Ligue 1,29-120,1994,12.1,0,21,2,9.5,1.74,0.17,0.00,0.00,20.0,1,0,0,1.4,1.4,0.07,-1.4,-1.4
1946,Nicola Sansone,ITA,"FW,MF",Lecce,Serie A,32-097,1991,3.3,1,9,1,11.1,2.72,0.30,0.11,1.00,18.9,1,0,0,0.9,0.9,0.10,+0.1,+0.1
1947,Baptiste Santamaria,FRA,MF,Rennes,Ligue 1,28-282,1995,6.3,0,11,4,36.4,1.74,0.63,0.00,0.00,23.0,0,0,0,1.0,1.0,0.09,-1.0,-1.0
1948,Andrey Santos,BRA,MF,Nott'ham Forest,Premier League,19-227,2004,0.1,0,2,0,0.0,22.50,0.00,0.00,0.00,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1949,Tiago santos,POR,DF,Lille,Ligue 1,21-146,2002,10.2,1,11,2,18.2,1.08,0.20,0.09,0.50,19.8,0,0,0,0.6,0.6,0.05,+0.4,+0.4
1950,Riccardo Saponara,ITA,"MF,FW",Hellas Verona,Serie A,31-360,1991,1.8,0,3,1,33.3,1.69,0.56,0.00,0.00,26.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1951,Pablo Sarabia,ESP,"FW,MF",Wolves,Premier League,31-219,1992,4.1,1,11,5,45.5,2.70,1.23,0.09,0.20,17.4,2,0,0,0.9,0.9,0.08,+0.1,+0.1
1952,Amin Sarr,SWE,"FW,MF",Lyon,Ligue 1,22-280,2001,1.1,0,5,2,40.0,4.59,1.84,0.00,0.00,13.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3
1953,Amin Sarr,SWE,"FW,MF",Wolfsburg,Bundesliga,22-280,2001,1.1,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1954,Bouna Sarr,SEN,DF,Bayern Munich,Bundesliga,31-319,1992,1.2,0,1,1,100.0,0.85,0.85,0.00,0.00,5.0,0,0,0,0.2,0.2,0.22,-0.2,-0.2
1955,Ismaila Sarr,SEN,"FW,MF",Marseille,Ligue 1,25-294,1998,8.8,3,18,6,33.3,2.04,0.68,0.17,0.50,12.5,0,0,0,2.2,2.2,0.12,+0.8,+0.8
1956,Mamadou Sarr,FRA,DF,Lyon,Ligue 1,18-109,2005,0.1,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1957,Martin Satriano,URU,FW,Brest,Ligue 1,22-299,2001,7.4,1,23,5,21.7,3.11,0.68,0.04,0.20,16.3,0,0,0,2.2,2.2,0.10,-1.2,-1.2
1958,Téji Savanier,FRA,MF,Montpellier,Ligue 1,31-359,1991,14.4,3,41,9,22.0,2.84,0.62,0.00,0.00,27.0,13,3,3,4.3,2.0,0.05,-1.3,-2.0
1959,Stefan Savić,MNE,DF,Atlético Madrid,La Liga,32-342,1991,7.6,0,1,0,0.0,0.13,0.00,0.00,0.00,12.1,0,0,0,0.0,0.0,0.01,0.0,0.0
1960,Sávio,BRA,"MF,FW",Girona,La Liga,19-250,2004,14.5,4,17,9,52.9,1.17,0.62,0.24,0.44,19.0,0,0,0,2.3,2.3,0.14,+1.7,+1.7
1961,Saba Sazonov,GEO,DF,Torino,Serie A,21-318,2002,1.4,0,1,0,0.0,0.69,0.00,0.00,0.00,3.0,0,0,0,0.2,0.2,0.16,-0.2,-0.2
1962,Joe Scally,USA,DF,M'Gladbach,Bundesliga,20-350,2002,11.9,1,4,1,25.0,0.34,0.08,0.25,1.00,31.6,0,0,0,0.1,0.1,0.01,+0.9,+0.9
1963,Giorgio Scalvini,ITA,DF,Atalanta,Serie A,20-005,2003,12.0,0,10,4,40.0,0.83,0.33,0.00,0.00,14.5,0,0,0,1.0,1.0,0.10,-1.0,-1.0
1964,Gianluca Scamacca,ITA,FW,Atalanta,Serie A,24-349,1999,5.6,5,26,11,42.3,4.61,1.95,0.19,0.45,15.3,0,0,0,2.7,2.7,0.10,+2.3,+2.3
1965,Kevin Schade,GER,"FW,MF",Brentford,Premier League,22-019,2001,2.9,1,5,2,40.0,1.75,0.70,0.20,0.50,15.8,0,0,0,0.7,0.7,0.14,+0.3,+0.3
1966,András Schäfer,HUN,"MF,FW",Union Berlin,Bundesliga,24-247,1999,0.6,0,2,0,0.0,3.33,0.00,0.00,0.00,26.6,0,0,0,0.0,0.0,0.02,0.0,0.0
1967,Fabian Schär,SUI,DF,Newcastle Utd,Premier League,31-361,1991,16.0,0,15,2,13.3,0.94,0.12,0.00,0.00,19.4,1,0,0,0.9,0.9,0.06,-0.9,-0.9
1968,Patrik Schick,CZE,"FW,MF",Leverkusen,Bundesliga,27-326,1996,0.3,0,2,0,0.0,5.81,0.00,0.00,0.00,7.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1969,Stefan Schimmer,GER,"FW,MF",Heidenheim,Bundesliga,29-232,1994,0.5,0,1,0,0.0,1.87,0.00,0.00,0.00,11.7,0,0,0,0.0,0.0,0.02,0.0,0.0
1970,Xaver Schlager,AUT,MF,RB Leipzig,Bundesliga,26-079,1997,12.7,0,9,0,0.0,0.71,0.00,0.00,0.00,26.6,0,0,0,0.6,0.6,0.07,-0.6,-0.6
1971,Keven Schlotterbeck,GER,DF,Bochum,Bundesliga,26-232,1997,7.0,1,3,2,66.7,0.43,0.28,0.33,0.50,10.7,0,0,0,0.6,0.6,0.22,+0.4,+0.4
1972,Nico Schlotterbeck,GER,DF,Dortmund,Bundesliga,24-015,1999,12.7,1,14,2,14.3,1.10,0.16,0.07,0.50,16.2,0,0,0,1.0,1.0,0.07,0.0,0.0
1973,Jeffrey Schlupp,GHA,"FW,MF",Crystal Palace,Premier League,30-358,1992,11.0,1,12,6,50.0,1.09,0.55,0.08,0.17,16.9,0,0,0,1.5,1.5,0.13,-0.5,-0.5
1974,Romano Schmid,AUT,MF,Werder Bremen,Bundesliga,23-323,2000,13.3,1,20,6,30.0,1.51,0.45,0.05,0.17,20.8,0,0,0,2.6,2.6,0.13,-1.6,-1.6
1975,Kenneth Schmidt,GER,DF,Freiburg,Bundesliga,21-196,2002,0.8,0,1,0,0.0,1.32,0.00,0.00,0.00,29.0,0,0,0,0.0,0.0,0.02,0.0,0.0
1976,Niklas Schmidt,GER,MF,Toulouse,Ligue 1,25-290,1998,8.8,1,13,9,69.2,1.47,1.02,0.08,0.11,29.2,2,0,0,0.8,0.8,0.06,+0.2,+0.2
1977,Benno Schmitz,GER,DF,Köln,Bundesliga,29-029,1994,4.8,0,3,2,66.7,0.62,0.41,0.00,0.00,23.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1978,Fabian Schnellhardt,GER,"MF,DF",Darmstadt 98,Bundesliga,29-338,1994,1.4,0,2,0,0.0,1.44,0.00,0.00,0.00,23.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1979,Jan Schöppner,GER,MF,Heidenheim,Bundesliga,24-187,1999,5.0,2,8,2,25.0,1.61,0.40,0.25,1.00,17.4,0,0,0,0.8,0.8,0.10,+1.2,+1.2
1980,Marcel Schuhen,GER,GK,Darmstadt 98,Bundesliga,30-337,1993,13.0,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1981,Perr Schuurs,NED,DF,Torino,Serie A,24-020,1999,8.6,1,7,1,14.3,0.82,0.12,0.14,1.00,25.5,0,0,0,0.7,0.7,0.10,+0.3,+0.3
1982,Marvin Schwäbe,GER,GK,Köln,Bundesliga,28-235,1995,14.0,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1983,Alex Scott,ENG,MF,Bournemouth,Premier League,20-117,2003,2.1,0,2,0,0.0,0.95,0.00,0.00,0.00,23.3,1,0,0,0.1,0.1,0.03,-0.1,-0.1
1984,Simone Scuffet,ITA,GK,Cagliari,Serie A,27-199,1996,8.0,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1985,Jérémy Sebas,MTQ,FW,Strasbourg,Ligue 1,20-246,2003,0.4,0,0,0,0.0,0.00,0.00,0.00,0.00,0.0,0,0,0,0.0,0.0,,0.0,0.0
1986,Demba Seck,SEN,MF,Torino,Serie A,22-309,2001,4.7,0,9,2,22.2,1.93,0.43,0.00,0.00,17.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3
